trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass	example_id
20	trees_purple_berries_or_white_trunks	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	tree-trunk_color-white	tree-trunk_color-orange	tree-berries_color-purple	wh stem- green only	11781	speaker	20591	chatMessage	I	E	-4105012233890436950
21	birds_white_crests_or_orange_wings_tails	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	bird-crest_tail_color-white	bird-crest_tail_color-orange	bird-crest_present-true	all orge-no tail feathers	19576	speaker	27042	chatMessage	I	E	-961324866837346016
22	bugs_without_wings	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	bug-wings_present	bug-legs_color-white	bug-bug_wings_color-orange	or body pur legs no wings	17053	speaker	26558	chatMessage	I	E	8553577891241356967
24	flowers_purple_stems_thorns	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	flower-stem_color-purple	flower-thorns_present-false	flower-stem_color-purple	or stem with spikey things	10889	speaker	27169	chatMessage	I	E	3629634730045665769
25	trees_purple_berries	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	tree-berries_color-purple	tree-berries_color-purple	tree-trunk_color-white	blue stem with red and white	12004	speaker	22822	chatMessage	I	E	-6381523483990321795
26	fish_white_bodies_orange_stripes_or_fangs	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	fish-stripes_color-orange	fish-stripes_color-orange	fish-body_color-orange	pur-no strip	6604	speaker	11770	chatMessage	I	E	1283830714956412289
27	birds_purple_tails	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	bird-crest_tail_color-purple	bird-crest_tail_color-purple	bird-tail_present-true	white tail F	6603	speaker	16280	chatMessage	I	E	-4016870160372283479
29	fish_orange_bodies_or_fangs_whiskers	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	fish-whiskers_present	fish-body_color-purple	fish-stripes_present-false	or with ur stripes	9494	speaker	19469	chatMessage	I	E	6463744690243211141
30	trees_orange_trunks_or_berries_white_leaves	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	tree-berries_present	tree-berries_color-purple	tree-berries_color-orange	red and white	3854	speaker	10217	chatMessage	I	E	373072119808101202
31	birds_purple_wings_crests	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	bird-bird_wing_color-purple	bird-crest_tail_color-orange	bird-bird_wing_color-white	no feathers or arm	10649	speaker	19148	chatMessage	I	L	-6981330390477568514
32	bugs_antennae_or_wings_purple_bodies	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	bug-body_color-purple	bug-legs_color-white	bug-wings_present-false	wh wings-pur legs	12062	speaker	18880	chatMessage	I	E	1980239775503973000
33	fish_white_bodies_orange_stripes_or_fangs	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	fish-body_color-white	fish-stripes_color-orange	fish-body_color-orange	wh with pur stripes	12666	speaker	18626	chatMessage	I	E	7907138656063481308
34	trees_orange_berries_purple_trunks_or_white_leaves	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	tree-trunk_color-purple	tree-berries_present-true	tree-leaves_present-true	blue and pur	5188	speaker	10143	chatMessage	I	E	6958943986341356595
36	bugs_purple_legs_white_heads	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	bug-head_color-white	bug-head_color-orange	bug-legs_color-white	wh face-org legs	14738	speaker	27010	chatMessage	I	E	-6218020842370575761
37	bugs_white_legs_purple_wings_or_orange_antennae	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	bug-bug_wings_color-purple	bug-legs_color-white	bug-antennae_present-false	pur legs-pur feelers	17228	speaker	27502	chatMessage	I	E	8045345270940533366
38	trees_purple_leaves_berries	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	tree-leaves_color-purple	tree-trunk_color-purple	tree-leaves_color-purple	blu-red-wh	5696	speaker	19472	chatMessage	I	E	-6316600122141205879
40	flowers_orange_petals_purple_centers	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	flower-petals_color-orange	flower-center_color-white	flower-petals_color-orange	org dot-pur flowers	16521	speaker	22333	chatMessage	I	E	344342580050405208
41	flowers_purple_centers_or_orange_stems_with_thorns	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	flower-center_color-purple	flower-petals_color-white	flower-stem_color-purple	wh stem-org flower	12793	speaker	25512	chatMessage	I	E	-326328247419194099
42	trees_orange_trunks_or_berries_white_leaves	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	tree-leaves_color-white	tree-leaves_present-false	tree-berries_color-purple	blue-red-white	8217	speaker	20261	chatMessage	I	E	-6471112345785682649
44	bugs_orange_head	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1550000000000.0	speaker	bug-head_color-orange	bug-bug_wings_color-orange	bug-wings_present-true	no wings	4801	speaker	10392	chatMessage	I	E	-8164450317590656876
1	fish_fangs	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-fangs_present	fish-whiskers_present-true	fish-stripes_color-orange	white stripes no whiskers	14728	speaker	25460	chatMessage	I	E	-840778646001567094
2	flowers_thorns	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-thorns_present	flower-center_color-white	flower-stem_color-orange	every part is a shade of purple	19267	speaker	45447	chatMessage	I	E	-7493758895737104612
3	flowers_purple_stems_white_petals_or_orange_centers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-center_color-orange	flower-petals_color-white	flower-center_color-purple	purple petals with orange center	15596	speaker	32801	chatMessage	I	E	4419407212577711263
4	bugs_purple_wings_or_white_legs	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bug-bug_wings_color-purple	bug-head_color-orange	bug-legs_color-purple	purple head white legs	18480	speaker	30568	chatMessage	I	E	4057930673696438954
5	fish_orange_bodies_purple_stripes	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-stripes_color-purple	fish-body_color-purple	fish-stripes_present-true	white body white stripes	15566	speaker	29909	chatMessage	I	E	7524388342040162464
7	trees_orange_trunks_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-trunk_color-orange	tree-leaves_color-white	tree-leaves_color-purple	orange leaves	6908	speaker	11664	chatMessage	I	E	1705320422438124643
8	fish_orange_bodies_purple_stripes	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-body_color-orange	fish-body_color-purple	fish-stripes_color-orange	orange body white stripes	10288	speaker	16116	chatMessage	I	E	3018018529634409595
9	flowers_purple_stems_thorns	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-stem_color-purple	flower-center_color-white	flower-petals_color-white	solid orange flower - petals and center	17537	speaker	32331	chatMessage	I	L	4556777419468602843
10	flowers_purple_petals_or_thorns	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-petals_color-purple	flower-petals_color-purple	flower-center_color-purple	white petals orange center	10618	speaker	26137	chatMessage	I	E	4095028881345340010
11	flowers_purple_stems_or_thorns_white_centers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-center_color-white	flower-petals_color-orange	flower-thorns_present-false	white flower with thorns on stem	21347	speaker	34183	chatMessage	I	E	5975255053871160249
12	trees_orange_berries_purple_trunks_or_white_leaves	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-trunk_color-purple	tree-berries_color-purple	tree-leaves_present-true	green leaves no berries	12348	speaker	22114	chatMessage	I	E	-5475072876253120191
15	trees_white_leaves_or_orange_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-leaves_color-white	tree-trunk_color-white	tree-trunk_color-purple	orange trunk	8631	speaker	18289	chatMessage	I	E	1575850557097046011
16	bugs_antennae_or_wings_purple_bodies	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bug-body_color-purple	bug-wings_present-false	bug-legs_color-purple	orange wings and orange legs	11188	speaker	25404	chatMessage	I	L	3321095637218089865
17	flowers_orange_stems	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-stem_color-orange	flower-petals_color-orange	flower-center_color-purple	white petals orange center	14024	speaker	22484	chatMessage	I	E	5691258192326113019
18	flowers_orange_petals_purple_centers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-petals_color-orange	flower-petals_color-orange	flower-center_color-purple	purple petals orange center	12089	speaker	24009	chatMessage	I	E	-664992117890230532
19	fish_white_stripes_whiskers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-stripes_color-white	fish-stripes_color-purple	fish-stripes_color-orange	all white no stripes	16106	speaker	25710	chatMessage	I	E	3432863912464243848
21	birds_orange_tails_or_white_wings	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bird-bird_wing_color-white	bird-crest_tail_color-white	bird-bird_wing_color-purple	orange wing and orange tail	33770	speaker	53489	chatMessage	I	L	4615983428062962316
22	birds_purple_wings_crests	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bird-bird_wing_color-purple	bird-tail_present-true	bird-crest_tail_color-white	no tail feathers	9621	speaker	15983	chatMessage	I	E	-3553748775210001044
23	birds_orange_wings_tails	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bird-bird_wing_color-orange	bird-bird_wing_color-orange	bird-crest_tail_color-purple	purple wing orange tail	9262	speaker	16153	chatMessage	I	E	-7595220966598260369
24	bugs_without_wings	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bug-wings_present	bug-head_color-orange	bug-antennae_color-orange	white head white antenna	8572	speaker	16192	chatMessage	I	E	-9172689147116042889
25	birds_purple_wings_crests	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bird-crest_present	bird-crest_tail_color-purple	bird-crest_tail_color-white	orange tail	3714	speaker	7077	chatMessage	I	E	-2693647892084540696
27	trees_purple_berries_or_white_trunks	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-trunk_color-white	tree-trunk_color-orange	tree-berries_present-false	white trunk purple berries	16088	speaker	26572	chatMessage	I	E	6409394920111671925
28	trees_purple_leaves_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-leaves_color-purple	tree-leaves_present-true	tree-trunk_color-orange	red trunk blue leaves	11195	speaker	16341	chatMessage	I	E	-8101020843163220130
29	trees_white_leaves_or_orange_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-berries_color-orange	tree-trunk_color-white	tree-leaves_color-purple	green trunk red leaves	7860	speaker	12025	chatMessage	I	E	-7882764559386766363
30	fish_orange_bodies_purple_stripes	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-stripes_present	fish-stripes_color-white	fish-whiskers_present-false	solid orange body and whiskers	12984	speaker	23716	chatMessage	I	L	2725497595147799239
31	bugs_wings_antennae	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bug-antennae_present	bug-antennae_present-true	bug-body_color-purple	purple antenna orange body	25781	speaker	38604	chatMessage	I	E	2020042684502194082
33	birds_tails	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bird-tail_present	bird-crest_tail_color-white	bird-crest_tail_color-orange	no tail white head feathers	19696	speaker	29780	chatMessage	I	E	5780902413084873655
34	fish_whiskers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-whiskers_present	fish-fangs_present-false	fish-stripes_color-orange	purple stripes and fangs	23973	speaker	36566	chatMessage	I	L	-6559940206926962771
35	trees_purple_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-berries_color-purple	tree-trunk_color-white	tree-berries_color-orange	purple trunk green berries	17748	speaker	23191	chatMessage	I	E	5005560838801206570
37	trees_purple_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-berries_present	tree-leaves_color-purple	tree-berries_color-orange	orange leaves blue berries	10589	speaker	16459	chatMessage	I	E	-8448634837873417874
38	flowers_purple_stems_white_petals_or_orange_centers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-petals_color-white	flower-thorns_present-true	flower-center_color-purple	all white no thorns on stem	17307	speaker	27959	chatMessage	I	E	4752825048032981741
40	bugs_purple_wings_or_white_legs	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bug-legs_color-white	bug-body_color-purple	bug-wings_present-false	white wings orange body	13289	speaker	27238	chatMessage	I	E	-1451028155520551087
41	birds_purple_wings_white_crests_or_white_tails	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bird-crest_tail_color-white	bird-crest_tail_color-orange	bird-bird_wing_color-purple	white wing no feathers	6916	speaker	17383	chatMessage	I	E	50224317969613498
42	birds_orange_tails_or_white_wings	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bird-crest_tail_color-orange	bird-bird_wing_color-purple	bird-crest_tail_color-purple	white tail orange wing	7403	speaker	14706	chatMessage	I	E	-7163846426283309179
43	fish_white_bodies_orange_stripes_or_fangs	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-body_color-white	fish-stripes_color-purple	fish-fangs_present-true	purple body no stripes NO fangs	29631	speaker	49681	chatMessage	I	E	5242415187973798497
44	fish_white_stripes_or_purple_bodies_whiskers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-body_color-purple	fish-fangs_present-false	fish-body_color-purple	orange body and whiskers AND fangs	32414	speaker	38601	chatMessage	I	L	-1852662148387358467
0	bugs_purple_legs_white_heads_or_orange_wings	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bug-bug_wings_color-orange	bug-body_color-purple	bug-bug_wings_color-orange	the bird in differnt color	7053	speaker	173186	chatMessage	I	G	-5374481149184179241
0	bugs_purple_legs_white_heads_or_orange_wings	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bug-bug_wings_color-orange	bug-body_color-purple	bug-bug_wings_color-orange	is the body orange	6320	listener	199436	chatMessage	F	?	-5374481149184179241
1	trees_purple_berries_or_white_trunks	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	tree-trunk_color-white	tree-berries_color-purple	tree-trunk_color-purple	the bubble is in blue color and stem is red color	21885	speaker	60804	chatMessage	I	E	8062996241035246043
1	trees_purple_berries_or_white_trunks	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	tree-trunk_color-white	tree-berries_color-purple	tree-trunk_color-purple	got it	1895	listener	73926	chatMessage	C	Y	8062996241035246043
5	bugs_purple_wings_or_white_legs	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bug-legs_color-white	bug-antennae_color-orange	bug-antennae_present-true	insect contain no mustache 	14252	speaker	27247	chatMessage	C	E	6360025810072626821
6	fish_white_bodies_orange_stripes_or_fangs	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	fish-body_color-white	fish-body_color-orange	fish-stripes_present-false	the fish contain all color	7544	speaker	15761	chatMessage	I	G	-3633652836462998083
7	birds_orange_crests_or_purple_wings	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bird-crest_tail_color-orange	bird-tail_present-true	bird-crest_tail_color-white	the bird does not contain any feathers 	14778	speaker	19387	chatMessage	I	E	-7067347617880241756
8	fish_fangs	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	fish-fangs_present	fish-body_color-white	fish-fangs_present-true	the fish doesn't contain mustache	26322	speaker	37793	chatMessage	I	E	-4287049067590627059
8	fish_fangs	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	fish-fangs_present	fish-body_color-white	fish-fangs_present-true	is the body purple	4688	listener	50545	chatMessage	F	?	-4287049067590627059
8	fish_fangs	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	fish-fangs_present	fish-body_color-white	fish-fangs_present-true	yes	837	speaker	54462	chatMessage	C	Y	-4287049067590627059
9	trees_purple_leaves_berries	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	tree-leaves_color-purple	tree-trunk_color-white	tree-berries_color-orange	the stem is pink and the bubble is blue	15561	speaker	56585	chatMessage	I	E	6161609636987151819
10	fish_orange_bodies_or_fangs	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	fish-body_color-orange	fish-body_color-purple	fish-stripes_color-purple	the fish doesn't contain color and strips	19550	speaker	65655	chatMessage	I	E	2059694782638494980
10	fish_orange_bodies_or_fangs	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	fish-body_color-orange	fish-body_color-purple	fish-stripes_color-purple	hello	1788	speaker	80695	chatMessage	S		2059694782638494980
11	trees_white_leaves_or_orange_berries	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	tree-berries_color-orange	tree-trunk_color-white	tree-leaves_present-true	the stem color is yellow and leaf doesn't contain any color	26908	speaker	48932	chatMessage	I	E	-3208336438868026772
12	flowers_purple_stems_thorns	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	flower-stem_color-purple	flower-center_color-purple	flower-center_color-white	the center round contain yellow color	13066	speaker	48147	chatMessage	I	E	-4297647939790685922
13	birds_tails	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bird-tail_present	bird-crest_tail_color-orange	bird-crest_tail_color-purple	the feather doesn't contain any color	18154	speaker	50831	chatMessage	I	G	829849918674226561
14	flowers_orange_stems	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	flower-stem_color-orange	flower-petals_color-orange	flower-center_color-orange	the flower contain same color	9219	speaker	14575	chatMessage	I	G	-1364022557423467705
14	flowers_orange_stems	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	flower-stem_color-orange	flower-petals_color-orange	flower-center_color-orange	flower contain same purple color	10383	speaker	32621	chatMessage	I	E	-1364022557423467705
14	flowers_orange_stems	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	flower-stem_color-orange	flower-petals_color-orange	flower-center_color-orange	is the center orange	7871	listener	51647	chatMessage	F	G	-1364022557423467705
14	flowers_orange_stems	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	flower-stem_color-orange	flower-petals_color-orange	flower-center_color-orange	no	883	speaker	55721	chatMessage	F	?	-1364022557423467705
15	birds_purple_tails	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bird-crest_tail_color-purple	bird-crest_tail_color-white	bird-tail_present-false	the feather contain fully orange color 	14692	speaker	51034	chatMessage	I	Y	6699761719917217539
15	birds_purple_tails	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bird-crest_tail_color-purple	bird-crest_tail_color-white	bird-tail_present-false	does it have a tail that is orange	8169	listener	72499	chatMessage	F	?	6699761719917217539
15	birds_purple_tails	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bird-crest_tail_color-purple	bird-crest_tail_color-white	bird-tail_present-false	YES	829	speaker	80316	chatMessage	F	Y	6699761719917217539
18	flowers_thorns	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	flower-thorns_present	flower-petals_color-white	flower-petals_color-orange	the flower is purple 	6838	speaker	12635	chatMessage	I	E	459201937440545629
19	bugs_antennae_or_wings_purple_bodies	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bug-body_color-purple	bug-bug_wings_color-purple	bug-antennae_present-false	insect have mustache and doesn't have wings	17211	speaker	21967	chatMessage	I	E	-7001383546392898914
20	fish_white_bodies_orange_stripes_or_fangs	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	fish-stripes_color-orange	fish-body_color-white	fish-body_color-orange	fish in purple color	5901	speaker	11138	chatMessage	I	E	1874329336971879603
21	birds_orange_crests_or_purple_wings	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bird-bird_wing_color-purple	bird-tail_present-false	bird-crest_tail_color-orange	the bird in orange color and doesn't contain wings but it have tails	44215	speaker	47656	chatMessage	I	E	1182639873127245492
23	trees_purple_trunks_or_white_leaves_orange_berries	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	tree-trunk_color-purple	tree-trunk_color-white	tree-leaves_color-white	the tree contain all color	8117	speaker	28409	chatMessage	I	G	-3924149440587526428
24	bugs_without_wings	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bug-wings_present	bug-bug_wings_color-purple	bug-legs_color-white	insect is purple and wings doesn't contain color	39182	speaker	45379	chatMessage	I	E	3480023560147104905
24	bugs_without_wings	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bug-wings_present	bug-bug_wings_color-purple	bug-legs_color-white	hello	1894	speaker	71710	chatMessage	S		3480023560147104905
24	bugs_without_wings	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bug-wings_present	bug-bug_wings_color-purple	bug-legs_color-white	not sure on this one as the feet are purple and wings are purple	18618	listener	93298	chatMessage	F	E	3480023560147104905
24	bugs_without_wings	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bug-wings_present	bug-bug_wings_color-purple	bug-legs_color-white	feet ate purple wings doesn't contain any color	19427	speaker	122275	chatMessage	F	E	3480023560147104905
25	flowers_thorns_purple_petals_or_orange_stems	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	flower-petals_color-purple	flower-petals_color-purple	flower-center_color-orange	the flower doesnot contain any color and center point all doesn't contain any color	36486	speaker	74024	chatMessage	I	E	-6580206350062351863
27	trees_white_leaves_or_orange_berries	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	tree-leaves_color-white	tree-trunk_color-purple	tree-trunk_color-orange	the stem in green color	6163	speaker	52065	chatMessage	I	E	501324490149370873
28	bugs_orange_head	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bug-head_color-orange	bug-antennae_present-false	bug-bug_wings_color-orange	insect contain mustache and in purple color	23278	speaker	36491	chatMessage	I	E	5293288209371402447
30	fish_white_stripes_or_purple_bodies_whiskers	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	fish-body_color-purple	fish-body_color-orange	fish-whiskers_present-false	fish is purple and contain mustache	10401	speaker	15470	chatMessage	I	E	4261794324044836934
31	trees_orange_trunks_berries	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	tree-trunk_color-orange	tree-berries_present-true	tree-trunk_color-orange	the stem in red and doesn't contain bubble	13209	speaker	19157	chatMessage	I	E	-2501288656741518514
32	bugs_wings_antennae	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bug-antennae_present	bug-bug_wings_color-purple	bug-wings_present-true	the wing doesn't contain acolor	12548	speaker	15788	chatMessage	I	E	837714503125767012
33	bugs_orange_antennae_or_wings	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bug-antennae_color-orange	bug-head_color-white	bug-antennae_color-orange	the head is purple and mustache also contain a color	21355	speaker	32491	chatMessage	I	E	6954481517761738421
34	flowers_purple_centers_or_orange_stems_with_thorns	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	flower-center_color-purple	flower-center_color-purple	flower-center_color-orange	flower center doesn't contain a color	11178	speaker	20279	chatMessage	I	E	-5709198641650967513
36	birds_purple_wings_white_crests_or_white_tails	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bird-crest_tail_color-white	bird-crest_tail_color-white	bird-crest_tail_color-purple	bird doesnot have a tail	7412	speaker	11446	chatMessage	I	E	4249826030134323395
37	bugs_white_heads_or_orange_antennae_purple_legs	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bug-head_color-white	bug-wings_present-false	bug-antennae_color-orange	leg doesnot contain a color and mustache also	12048	speaker	22715	chatMessage	I	E	-3626351780321282966
38	trees_purple_berries	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	tree-berries_color-purple	tree-trunk_color-white	tree-leaves_color-purple	tree is fully green	7635	speaker	10965	chatMessage	I	E	-3047272633316478738
39	birds_orange_tails_or_white_wings	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bird-bird_wing_color-white	bird-tail_present-true	bird-crest_tail_color-white	bird doesnot have any tail and wing	11661	speaker	15378	chatMessage	I	E	-4016395057790037494
40	bugs_purple_wings_or_white_legs	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	bug-bug_wings_color-purple	bug-antennae_present-false	bug-bug_wings_color-orange	mustache is yellow wing also yellow	9914	speaker	19897	chatMessage	I	E	8391397156787883597
42	fish_orange_bodies_purple_stripes	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	fish-stripes_present	fish-stripes_present-false	fish-stripes_color-purple	fish have strips and contain no color	15065	speaker	19332	chatMessage	I	E	-7666746262988878047
43	fish_whiskers	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	fish-whiskers_present	fish-body_color-purple	fish-whiskers_present-true	mustache and ppurple in color	19870	speaker	33542	chatMessage	I	E	-1208407237993993528
